from_node,to_node,length_m,free_flow_speed_kmh,lanes,capacity,road_name,district,oneway,lanes_imputed,speed_imputed,road_name_missing,district_matched_by
4973988396,4973988391,193.788,49.99999999999999,1,1360,敦化三街,北屯區,no,True,True,False,contains
4973988396,4973988395,4.754,50.0,1,1360,敦化三街,北屯區,no,True,True,False,contains
4973988408,4973988354,195.671,50.00000000000001,1,1360,榮德路,北屯區,yes,True,True,False,contains
4973988408,4973988358,101.06499999999998,49.99999999999999,1,1360,陳平路,北屯區,no,True,True,False,contains
4973988408,4973988412,19.144,50.0,1,1360,陳平路,北屯區,no,True,True,False,contains
4973988409,4973988415,22.664,50.0,1,1360,敦化路一段,北屯區,yes,True,True,False,contains
4973988412,4973988373,99.162,50.0,1,1360,榮德路,北屯區,yes,True,True,False,contains
4973988412,4973988377,122.077,50.0,1,1360,陳平路,北屯區,no,True,True,False,contains
4973988412,4973988408,19.144,50.0,1,1360,陳平路,北屯區,no,True,True,False,contains
4973988414,4973988354,22.597,50.0,1,1360,敦化路一段,北屯區,yes,True,True,False,contains
4973988414,4973988412,196.201,50.0,1,1360,榮德路,北屯區,yes,True,True,False,contains
4973988415,4973988395,173.02900000000002,50.00000000000001,1,1360,敦化路一段,北屯區,yes,True,True,False,contains
4973988415,4973988414,5.89,50.0,1,1360,榮德路,北屯區,yes,True,True,False,contains
4974084681,4974084682,9.654,50.0,1,1360,安順東二街,北屯區,no,True,True,False,contains
4974084681,8165007156,238.832,49.99999999999999,2,2719,松竹路三段,北屯區,yes,False,False,False,contains
4974084682,4974084681,9.654,50.0,1,1360,安順東二街,北屯區,no,True,True,False,contains
4974084682,8165007146,219.843,49.99999999999999,2,2719,松竹路三段,北屯區,yes,False,False,False,contains
5040167704,2273314838,10.496,50.0,2,2719,旅順路二段,北屯區,no,False,True,False,contains
5040167704,3711538610,131.983,50.0,2,2719,崇德路二段,北屯區,yes,False,True,False,contains
5042099482,2073166460,116.243,50.00000000000001,2,2719,松竹二號橋,北屯區,yes,False,False,False,contains
5042099482,5042099483,12.91,50.0,1,1360,旱溪西路三段,北屯區,no,True,True,False,contains
5042099483,4961242656,94.848,50.0,3,4079,松竹路一段,北屯區,yes,False,False,False,contains
5042099483,5042099482,12.91,50.0,1,1360,旱溪西路三段,北屯區,no,True,True,False,contains
5057628097,1192918963,11.651,50.0,1,1360,朝富路,西屯區,no,True,True,False,contains
5057628097,2984132842,799.9010000000001,68.20465960444521,1,1360,光明陸橋,西屯區,yes,True,False,False,contains
5057628097,3683225171,11.656,50.0,1,1360,朝富路,西屯區,no,True,True,False,contains
5057629974,5520441522,7.93,50.0,3,4079,民權路,西區,yes,False,False,False,contains
5057629974,8349349076,9.497,50.0,1,1360,臺灣大道二段,西區,yes,True,True,False,contains
5075349548,2285774334,167.25099999999998,49.999999999999986,1,1360,梅川西路三段,北區,yes,True,True,False,contains
5075349548,2285774382,25.079,50.0,1,1360,篤行路,北區,no,True,True,False,contains
5075349548,2285774450,171.64499999999998,49.99999999999999,1,1360,篤行路,北區,no,True,True,False,contains
5094365539,5094365540,9.757,50.0,1,1360,東光路,東區,yes,True,True,False,contains
5094365539,5094365549,61.892,49.99999999999999,1,1360,精武路,東區,yes,True,True,False,contains
5094365540,3022483285,11.063,50.0,1,1360,精武路,東區,yes,True,True,False,contains
5094365549,2921806858,465.543,50.0,1,1360,精武路,東區,yes,True,True,True,contains
5094365549,5094365551,8.32,50.00000000000001,2,2719,南京東路一段,東區,no,False,True,False,contains
5094365551,5094365540,61.882000000000005,50.00000000000001,1,1360,精武路,東區,yes,True,True,False,contains
5094365551,5094365549,8.32,50.00000000000001,2,2719,南京東路一段,東區,no,False,True,False,contains
5094365563,2249636453,9.382,50.0,1,1360,,東區,no,True,True,True,contains
5094365563,13358756825,110.311,50.000000000000014,1,1360,精武大橋,太平區,yes,True,True,False,contains
5262395272,2406512866,10.01,50.0,1,1360,五權西四街,西區,no,True,True,False,contains
5262395272,3387065012,94.135,49.99999999999999,1,1360,五權西路一段,西區,yes,True,False,False,contains
5286997089,2273314811,10.36,50.0,2,2719,崇興路二段,北區,no,False,True,False,contains
5286997089,5856301631,110.739,50.00000000000001,1,1360,崇德路一段,北區,yes,True,True,False,contains
5286997095,2273314810,30.587,50.00000000000001,1,1360,崇德路一段,北區,yes,True,True,False,contains
5294890011,3893055357,1104.623,50.000000000000014,4,5439,工業區一路,西屯區,no,False,True,False,contains
5374105972,2479028988,121.805,49.99999999999999,2,2719,松竹路二段,北屯區,yes,False,False,False,contains
5374174630,2625594547,12.128,50.0,1,1360,,北屯區,no,True,True,True,contains
5374174630,2632076620,311.626,50.0,1,1360,庄美街,北屯區,no,True,True,False,contains
5374174630,3426932382,194.856,50.0,1,1360,中清路二段,北屯區,yes,True,True,False,contains
5411985847,2181538093,14.898,50.0,1,1360,環中路一段,西屯區,yes,True,True,False,contains
5411985847,5412034766,111.665,50.00000000000001,1,1360,大雅聯絡道,西屯區,yes,True,True,False,contains
5411985851,2625594512,51.650000000000006,50.00000000000001,1,1360,中清路二段,西屯區,yes,True,True,False,contains
5411985854,2181526592,23.982,50.0,1,1360,中清路三段,西屯區,yes,True,True,False,contains
5411985854,2640718951,17.835,50.0,1,1360,,西屯區,yes,True,True,True,contains
5412034766,2181538089,104.815,49.99999999999999,1,1360,中清路二段,西屯區,yes,True,True,False,contains
5412034766,5411985851,29.252,50.0,1,1360,大雅聯絡道,西屯區,yes,True,True,False,contains
5499260746,3671153261,125.962,60.0,3,4079,文心路一段,南屯區,yes,False,False,False,contains
5499260746,4401085477,24.422,50.0,1,1360,大墩七街,南屯區,yes,True,True,False,contains
5520441521,297717106,408.126,49.99999999999999,1,1360,臺灣大道二段,西區,yes,True,True,False,contains
5520441521,5057629974,13.192,50.0,3,4079,民權路,西區,yes,False,False,False,contains
5520441521,13021803226,22.214,50.0,1,1360,公益路,西區,yes,True,True,False,contains
5520441522,3285466348,10.374,50.0,1,1360,臺灣大道二段,西區,yes,True,True,False,contains
5520441522,5521014889,128.412,50.00000000000001,2,2719,民權路,西區,yes,False,False,False,contains
5520565628,704461094,460.874,50.0,4,5439,英才路,西區,no,False,False,False,contains
5520565628,2286334586,233.576,50.0,2,2719,英才路,西區,yes,False,False,False,contains
5521014889,380038134,319.21,50.0,4,5439,民權路,西區,no,False,False,False,contains
5521014889,3285466348,119.94099999999997,49.99999999999999,2,2719,民權路,西區,yes,False,False,False,contains
5536966026,2597784460,22.546,50.0,1,1360,向上路一段,南屯區,no,True,True,False,contains
5536966026,4401085478,208.009,60.0,3,4079,文心路一段,南屯區,yes,False,False,False,contains
5536966027,5499260746,24.603,50.0,1,1360,大墩七街,南屯區,yes,True,True,False,contains
5536966027,5536966028,128.633,60.0,3,4079,文心路一段,南屯區,yes,False,False,False,contains
5536966028,1263334032,30.835,50.0,1,1360,向心路,南屯區,no,True,True,False,contains
5536966028,1263334039,279.74699999999996,59.99999999999999,3,4079,文心路一段,南屯區,yes,False,False,False,contains
5536966028,2522798457,25.343,50.0,1,1360,大墩六街,南屯區,no,True,True,False,contains
5585663618,2403314559,59.342,49.99999999999999,1,1360,中平路509巷,北屯區,no,True,True,False,contains
5585663618,2479029015,15.566,49.99999999999999,1,1360,陳平路,北屯區,no,True,True,False,contains
5595599933,3555961439,135.596,50.0,1,1360,中清路三段,西屯區,yes,True,True,False,contains
5643749594,2285774469,107.504,50.0,1,1360,篤行路,北區,no,True,True,False,contains
5643749594,4422881983,77.929,50.0,1,1360,育德路,北區,yes,True,True,False,contains
5643749594,6341748165,135.845,49.99999999999999,1,1360,篤行路,北區,no,True,True,False,contains
5645685000,1215998836,188.896,59.99999999999999,2,2719,忠明路,北區,yes,False,False,False,contains
5645685000,2641897076,11.863,50.0,1,1360,華富街,北區,no,True,True,False,contains
5645881375,5645881376,11.285,60.0,3,4079,文心路一段,南屯區,yes,False,False,False,contains
5645881376,5947070122,13.72,60.0,3,4079,文心路二段,南屯區,yes,False,False,False,contains
5645881377,1234819274,148.95000000000002,60.0,3,4079,文心路二段,西屯區,yes,False,False,False,contains
5645881377,2597739061,22.76,50.0,1,1360,市政路,西屯區,yes,True,True,False,contains
5652867654,4195127670,172.76399999999998,50.0,1,1360,凱旋七路,西屯區,no,True,True,False,contains
5652867654,4195127672,12.074,50.0,1,1360,凱旋七路,西屯區,no,True,True,False,contains
5813786238,2387142821,529.374,53.889209175527895,4,5439,安和路,西屯區,no,False,True,False,contains
5813786238,3683225171,1843.1009999999997,63.297549492216376,1,1360,臺灣大道四段,西屯區,yes,True,True,True,contains
5819748698,2403313992,154.127,50.00000000000001,1,1360,長安路二段,西屯區,no,True,True,False,contains
5819748698,2403314354,168.88299999999998,50.0,1,1360,長安路二段,西屯區,no,True,True,False,contains
5819748698,5819748699,79.107,50.0,1,1360,文心路三段233巷,西屯區,no,True,True,False,contains
5819748699,1264707103,173.252,50.0,3,4079,文心路三段,西屯區,yes,False,True,False,contains
5819748699,5819748698,79.107,50.0,1,1360,文心路三段233巷,西屯區,no,True,True,False,contains
5819883713,2403314052,97.887,50.0,1,1360,甘河路,西屯區,no,True,True,False,contains
5819883713,2403314155,10.068,50.0,1,1360,甘河路,西屯區,no,True,True,False,contains
5844097587,2333043917,13.306,50.0,1,1360,敦化路一段,北屯區,yes,True,True,False,contains
5844097587,3339149493,81.70200000000001,50.00000000000001,1,1360,中清路二段,北屯區,yes,True,True,False,contains
5855539142,768592762,68.384,50.0,2,2719,中清路一段,北區,yes,False,True,False,contains
5856155293,2444004934,70.228,49.99999999999999,1,1360,梅川西路三段,北區,yes,True,True,False,contains
5856155293,2444006928,33.091,50.00000000000001,1,1360,5-018,北區,no,True,True,True,contains
5856301631,2170314060,10.216,50.0,1,1360,漢口路四段,北屯區,no,True,True,False,contains
5856301631,2273314821,157.46300000000002,50.00000000000001,1,1360,崇德路一段,北屯區,yes,True,True,False,contains
5856301631,4422830394,626.105,50.0,4,5439,漢口路五段,北屯區,no,False,True,False,contains
5856357406,1019448936,266.62,50.0,1,1360,太原路二段,北區,yes,True,True,False,contains
5856357406,2479028778,380.58299999999997,50.0,1,1360,永興街,北區,no,True,True,False,contains
5856357406,2663073620,127.202,50.0,1,1360,永興街,北區,no,True,True,False,contains
5916214842,2222522299,30.25,50.0,6,8158,臺灣大道一段,中區,no,False,False,False,contains
5916214842,3282747193,125.771,49.99999999999999,4,5439,臺灣大道一段,中區,no,False,False,False,contains
5947070122,2852195871,22.747,50.0,1,1360,市政路,南屯區,yes,True,True,False,contains
5947070122,5645881377,12.299,60.0,3,4079,文心路二段,西屯區,yes,False,False,False,contains
6106382910,1234819119,192.888,50.0,1,1360,惠文路647巷,南屯區,no,True,True,False,contains
6106382910,1234819205,80.343,50.0,1,1360,惠文路,南屯區,no,True,True,False,contains
6106382910,2852195874,175.715,49.99999999999999,1,1360,大墩十四街,南屯區,no,True,True,False,contains
6130545331,1234819312,123.7,50.0,1,1360,公益路二段,南屯區,yes,True,False,False,contains
6341748165,2285774576,83.709,50.0,1,1360,篤行路,北區,no,True,True,False,contains
6341748165,2775551888,158.688,49.99999999999999,1,1360,美德街,北區,no,True,True,False,contains
6341748165,5643749594,135.845,49.99999999999999,1,1360,篤行路,北區,no,True,True,False,contains
6347890497,2403314485,202.15700000000004,50.00000000000001,1,1360,敦化路二段,北屯區,yes,True,True,False,contains
6347890497,2640718961,8.691,50.0,1,1360,仁平路,北屯區,no,True,True,False,contains
6910969120,4973988384,188.632,50.00000000000001,2,2719,松竹路三段,北屯區,yes,False,False,False,contains
6910969120,8165006949,10.196,50.0,1,1360,敦化路一段,北屯區,no,True,True,False,contains
7216723039,4195127678,23.471,36.93932367352507,1,1360,敦化路二段,西屯區,yes,True,False,False,contains
7216723040,7216723039,11.135,50.0,2,2719,凱旋路,西屯區,yes,False,False,False,contains
7216723040,7265639336,396.97,30.000000000000004,1,1360,敦化路二段,西屯區,yes,True,False,False,contains
7216723041,2640719106,18.095,50.0,1,1360,凱旋路,西屯區,yes,True,False,False,contains
7216723042,7216723041,5.504,50.0,1,1360,凱旋路,西屯區,yes,True,False,False,contains
7216723043,7216723042,33.572,50.0,1,1360,凱旋路,西屯區,yes,True,False,False,contains
7265639318,3914035515,195.182,49.99999999999999,4,5439,河南路二段,西屯區,yes,False,True,False,contains
7265639318,7265639319,8.662,50.0,1,1360,凱旋一街,西屯區,no,True,True,False,contains
7265639319,2599103071,128.94,50.00000000000001,4,5439,河南路二段,西屯區,yes,False,True,False,contains
7265639319,7265639318,8.662,50.0,1,1360,凱旋一街,西屯區,no,True,True,False,contains
7265639336,4778950367,9.508,50.0,1,1360,啟航路,西屯區,no,True,True,False,contains
7265639336,4778950403,114.051,50.00000000000001,1,1360,敦化路二段,西屯區,yes,True,True,False,contains
7509130526,277967597,264.16,49.999999999999986,2,2719,松竹路三段,北屯區,yes,False,False,False,contains
7936102876,1270027356,388.78600000000006,50.0,2,2719,英才路,北區,no,False,False,False,contains
7936102876,2222553805,89.682,50.00000000000001,2,2719,英才路,西區,no,False,False,False,contains
8122997582,2273314773,12.521,50.0,2,2719,錦中街,北區,no,False,True,False,contains
8122997582,2273314779,200.598,50.0,1,1360,崇德路一段,北區,yes,True,True,False,contains
8165006929,4973988375,9.819,50.0,1,1360,陳平路,北屯區,no,True,True,False,contains
8165006929,6910969120,191.207,50.0,2,2719,松竹路三段,北屯區,yes,False,False,False,contains
8165006949,4973988375,191.174,50.0,2,2719,松竹路三段,北屯區,yes,False,False,False,contains
8165006949,6910969120,10.196,50.0,1,1360,敦化路一段,北屯區,no,True,True,False,contains
8165006949,13968110142,118.667,49.99999999999999,1,1360,敦化路一段,北屯區,yes,True,True,False,contains
8165007146,1632701039,9.93,50.0,2,2719,松竹路三段,北屯區,yes,False,False,False,contains
8165007147,4974084681,213.60400000000007,50.00000000000001,2,2719,松竹路三段,北屯區,yes,False,False,False,contains
8165007147,8165007146,8.931,50.0,1,1360,梅川東路五段,北屯區,yes,True,True,False,contains
8165007156,2273307127,11.53,50.0,2,2719,松竹路三段,北屯區,yes,False,False,False,contains
8349349076,2222553767,383.017,50.0,1,1360,臺灣大道二段,西區,yes,True,True,False,contains
8349349076,13021803239,13.164,49.99999999999999,2,2719,民權路,西區,yes,False,False,False,contains
10276618380,2406512881,145.01700000000002,50.00000000000001,1,1360,五權西路一段,西區,yes,True,False,False,contains
10276618508,2320046575,9.829,50.0,1,1360,五權路22巷,西區,no,True,True,False,contains
10276618508,3323240005,110.909,50.0,2,2719,五權路,西區,yes,False,False,False,contains
10309974995,703553377,505.61899999999997,50.0,4,5439,台中路,東區,no,False,False,False,contains
11060845937,2401099660,47.35099999999999,49.99999999999999,1,1360,牛埔橋,西屯區,yes,True,True,False,contains
11060845937,2625594516,118.697,50.0,2,2719,經貿九路,西屯區,no,False,False,False,contains
11935327603,11935327604,11.088,50.0,1,1360,環中路一段,北屯區,yes,True,True,False,contains
11935327604,2625617410,301.306,49.99999999999999,1,1360,環中路一段,北屯區,yes,True,True,False,contains
11935327604,4422745683,63.837,50.0,1,1360,榮德路,北屯區,yes,True,True,False,contains
12176455232,3822288011,23.584,50.0,3,4079,松竹路一段,北屯區,yes,False,False,False,contains
12176455232,12176455233,16.146,49.99999999999999,1,1360,,北屯區,no,True,True,True,contains
12176455233,4852838317,229.258,49.99999999999999,3,4079,松竹路一段,北屯區,yes,False,False,False,contains
12176455233,12176455232,16.146,49.99999999999999,1,1360,,北屯區,no,True,True,True,contains
13021803226,5057629974,18.318,50.0,1,1360,臺灣大道二段,西區,yes,True,True,False,contains
13021803229,5520441521,8.822,50.0,3,4079,民權路,西區,yes,False,False,False,contains
13021803238,3285467668,62.097,50.0,2,2719,民權路,西區,yes,False,False,False,contains
13021803238,13021803229,9.392,50.0,1,1360,臺灣大道二段,西區,yes,True,True,False,contains
13021803239,5520441521,9.4,50.0,1,1360,臺灣大道二段,西區,yes,True,True,False,contains
13021803239,13021803238,8.231,50.0,2,2719,民權路,西區,yes,False,False,False,contains
13074074550,2273306375,45.315000000000005,50.00000000000001,3,4079,松竹路一段,北屯區,yes,False,False,False,contains
13190493451,2286334524,157.10700000000003,50.00000000000001,2,2719,五權路,西區,yes,False,True,False,contains
13190493451,10276618380,12.08,50.0,1,1360,五權西路一段,西區,yes,True,False,False,contains
13190493452,10276618380,17.301000000000002,50.00000000000001,1,1360,五權西路一段,西區,yes,True,False,False,contains
13190493452,13190493451,15.49,50.0,2,2719,五權路,西區,yes,False,True,False,contains
13336612219,3190269883,314.60200000000003,50.00000000000001,1,1360,錦南街,北區,yes,True,True,False,contains
13336612219,3502153334,9.362,50.0,1,1360,雙十路二段,北區,yes,True,True,False,contains
13358756825,2249636453,109.963,50.0,1,1360,精武大橋,太平區,yes,True,True,False,contains
13358756825,13358756940,15.822,50.0,1,1360,中山路四段,太平區,no,True,True,False,contains
13358756940,13358756825,15.822,50.0,1,1360,中山路四段,太平區,no,True,True,False,contains
13582966256,3683225170,12.232,50.0,3,4079,臺灣大道三段,西屯區,yes,False,True,False,contains
13582966256,13582966257,17.266,50.0,1,1360,河南路三段,西屯區,yes,True,True,False,contains
13582966257,2597737524,909.3079999999999,50.0,1,1360,河南路三段,西屯區,yes,True,True,False,contains
13582966259,2222701916,11.867,50.0,1,1360,臺灣大道三段,西屯區,yes,True,True,False,contains
13582966259,13582966260,15.782,50.00000000000001,4,5439,河南路二段,西屯區,yes,False,True,False,contains
13582966260,1167823576,215.281,50.0,4,5439,河南路二段,西屯區,yes,False,True,False,contains
13582966260,13582966261,11.209,50.0,1,1360,臺灣大道三段,西屯區,yes,True,True,False,contains
13582966261,1192918963,224.341,50.00000000000001,1,1360,臺灣大道三段,西屯區,yes,True,True,False,contains
13582966261,2222701916,15.609,50.0,1,1360,河南路三段,西屯區,yes,True,True,False,contains
13968110142,4973988357,6.266,50.00000000000001,1,1360,敦化一街,北屯區,no,True,True,False,contains
13968110142,4973988409,106.077,50.0,1,1360,敦化路一段,北屯區,yes,True,True,False,contains
