node_id,latitude,longitude
387741398,24.1665062,120.6525976
13582966260,24.1678889,120.641103
1167823576,24.1693801,120.6424564
1210455262,24.1703848,120.6433679
2569917286,24.1714028,120.6442579
791017493,24.1723709,120.6455675
13582966256,24.1677369,120.6408829
263152663,24.1643794,120.6463428
410063352,24.1626605,120.6496962
791389748,24.1547637,120.6638332
3714873605,24.1672617,120.653152
10309974995,24.1303331,120.6849917
5075349548,24.1541818,120.6736432
1192918700,24.1676202,120.6382753
13582966259,24.1677628,120.6410316
2597784475,24.1509625,120.6454489
768592761,24.1582452,120.6761711
768592719,24.1591966,120.6758868
1234819227,24.1599377,120.6433557
1234819389,24.159873,120.6434707
1234819355,24.158949,120.6427132
1234819308,24.158857,120.6426534
2597739079,24.1576273,120.6418553
3800216777,24.1821591,120.7039805
3822288009,24.1821959,120.7066974
3822288011,24.1821949,120.706484
1019449032,24.1366551,120.6499658
277967313,24.182084,120.7194926
2286334583,24.1521596,120.6658152
2273306375,24.1821681,120.7019782
2127364520,24.1826369,120.6993504
3169776372,24.1820594,120.7018641
1245798154,24.1714636,120.6910115
263152100,24.159198,120.6757434
2285774576,24.1592038,120.6736414
5855539142,24.1695199,120.6725085
768592762,24.170112,120.6723263
2440639576,24.1716869,120.6719338
2384398732,24.1591871,120.6765016
3555961439,24.2042305,120.653091
2440634485,24.1730518,120.6794094
2333048291,24.173583,120.6761572
2440634509,24.1730024,120.6796773
2440634510,24.172829,120.6796572
2273314829,24.1720872,120.6854316
791389958,24.1591645,120.6609771
2479029031,24.1847394,120.6578688
4778950362,24.1846834,120.6568055
4778950367,24.1846336,120.6556879
7265639336,24.1845481,120.6556865
4778950403,24.1846067,120.656809
2479029028,24.1846668,120.6578669
7265639319,24.1761088,120.6538695
5652867654,24.182015,120.6518505
4195127672,24.1820174,120.6519695
4195127676,24.1835543,120.6519791
4195127675,24.183551,120.6518533
4332200053,24.1827811,120.6987253
2403314559,24.1835615,120.664537
5585663618,24.1838294,120.6650429
2285844896,24.1525314,120.6572753
2285845030,24.1631448,120.6767814
2640718961,24.1849876,120.661563
6347890497,24.1849096,120.6615685
6910969120,24.1903661,120.6733601
4423739252,24.199457,120.670892
2217884312,24.1515946,120.6943729
2135456141,24.1515911,120.6944449
752671758,24.1388773,120.6965329
1208283521,24.1554357,120.6467006
2597739054,24.1553364,120.6467009
2501718186,24.1814553,120.6734224
4852838315,24.1823632,120.7078557
3798200651,24.1822028,120.7078569
4852838317,24.1823097,120.7039912
4874067569,24.1824925,120.6911572
2406512871,24.1400492,120.664169
4961242656,24.1823626,120.7098432
4973988358,24.1884032,120.6733793
4973988357,24.1898,120.6722708
13968110142,24.1898499,120.6722421
2273307136,24.1876632,120.6754844
2273307137,24.1877153,120.6755585
4973988390,24.186081,120.6712351
4973988373,24.1871389,120.6729307
4973988372,24.1872417,120.6731002
4973988371,24.1883572,120.6749081
2273307140,24.1884055,120.6749882
4973988350,24.1887885,120.670204
4973988377,24.1873288,120.6713015
4973988384,24.1917314,120.6722564
